-0.57,0.041517
-0.57,0.2735
-0.52,0.5149
-0.52,0.76939
-0.43,1.0199
-0.45,1.2564
-0.49,1.5158
-0.49,1.7524
-0.51,2.0053
-0.5,2.2589
-0.53,2.5142
-0.5,2.7522
-0.58,3.0021
-0.55,3.2587
-0.59,3.5065
-0.6,3.7578
-0.61,4.0047
-0.59,4.2545
-0.56,4.55
-0.55,4.769
-0.54,5.0013
-0.53,5.2527
-0.47,5.5157
-0.49,5.7516
-0.55,6.0055
-0.53,6.2529
-0.49,6.5013
-0.58,6.7621
-0.61,7.0428
-0.55,7.266
-0.55,7.5229
-0.5,7.7571
-0.54,8.0056
-0.62,8.2534
-0.59,8.5108
-0.58,8.7517
-0.54,9.0087
-0.52,9.2724
-0.48,9.5057
-0.58,9.7653
-0.56,10.045
-0.49,10.255
-0.59,10.51
-0.53,10.751
-0.5,11.048
-0.46,11.266
-0.39,11.507
-0.39,11.752
-0.49,12.036
-0.5,12.252
-0.49,12.507
-0.48,12.763
-0.49,13.012
-0.51,13.26
-0.52,13.515
-0.47,13.768
-0.48,14.019
-0.51,14.254
-0.46,14.539
-0.48,14.751
-0.38,15.019
-0.32,15.258
-0.36,15.506
-0.37,15.754
-0.37,16.006
-0.43,16.265
-0.43,16.515
-0.46,16.772
-0.42,17.005
-0.47,17.252
-0.41,17.521
-0.32,17.756
-0.3,18.01
-0.28,18.27
-0.25,18.509
-0.28,18.751
-0.26,19.014
-0.25,19.252
-0.28,19.52
-0.24,19.781
-0.09,20.014
-0.12,20.253
-0.19,20.513
-0.19,20.752
-0.24,21.008
-0.25,21.253
-0.26,21.517
-0.2,21.757
-0.26,22.007
-0.28,22.269
-0.25,22.501
-0.35,22.758
-0.31,23.006
-0.28,23.252
-0.25,23.509
-0.2,23.763
-0.15,24.008
-0.14,24.27
-0.12,24.5
-0.04,24.76
-0.05,25
-0.08,25.255
-0.15,25.53
-0.22,25.753
-0.19,26.013
-0.2,26.253
-0.22,26.518
-0.27,26.757
-0.2,27.01
-0.18,27.265
-0.15,27.511
-0.12,27.75
-0.11,28.002
-0.16,28.258
-0.18,28.51
-0.11,28.754
-0.11,29.003
-0.18,29.28
-0.19,29.514
-0.15,29.753
-0.15,30.002
-0.11,30.252
-0.11,30.505
-0.1,30.752
-0.14,31.004
-0.12,31.269
-0.11,31.523
-0.06,31.778
-0.02,32
0.03,32.265
-0.02,32.531
-0.03,32.755
0,33.016
-0.04,33.292
-0.07,33.502
0.04,33.757
0.12,34.01
0.11,34.274
0.2,34.515
0.17,34.763
0.13,35.007
0.16,35.257
0.12,35.503
0.11,35.768
0.16,36.005
0.24,36.256
0.23,36.508
0.22,36.77
0.26,37.036
0.27,37.252
0.28,37.507
0.25,37.757
0.33,38.012
0.28,38.252
0.3,38.528
0.34,38.754
0.33,39.015
0.28,39.283
0.27,39.507
0.34,39.796
0.36,40.006
0.36,40.252
0.39,40.506
0.42,40.769
0.49,41.009
0.49,41.298
0.47,41.527
0.49,41.773
0.51,42.03
0.52,42.276
0.54,42.516
0.51,42.766
0.47,43.029
0.48,43.289
0.43,43.505
0.45,43.761
0.46,44.016
0.47,44.26
0.4,44.512
0.45,44.761
0.46,45.003
0.45,45.251
0.44,45.503
0.44,45.755
0.46,46.002
0.52,46.258
0.53,46.515
0.5,46.774
0.45,47.007
0.53,47.282
0.47,47.509
0.42,47.759
0.39,48.015
0.33,48.252
0.26,48.52
0.28,48.756
0.25,49.003
0.29,49.251
0.26,49.501
0.25,49.774
0.23,50
0.24,50.254
0.32,50.506
0.31,50.751
0.28,51.024
0.24,51.253
0.17,51.515
0.2,51.78
0.24,52.021
0.26,52.251
0.32,52.502
0.32,52.762
0.4,53.003
0.38,53.251
0.4,53.514
0.42,53.771
0.48,54.02
0.49,54.258
0.44,54.506
0.33,54.751
0.37,55.012
0.38,55.253
0.43,55.528
0.46,55.75
0.41,56.015
0.3,56.27
0.27,56.516
0.3,56.754
0.32,57.027
0.2,57.253
0.29,57.513
0.35,57.755
0.35,58.006
0.41,58.264
0.38,58.532
0.33,58.763
0.31,59.006
0.33,59.254
0.29,59.5
