,x,y,drift_x,drift_y,diffusion_x,diffusion_y,diffusion_xy
100,-0.9999984288658632,-0.4736792975886589,0.055546196221090686,0.03671526350057973,0.00354570206671067,0.0026061740264368234,0.0015819429454118961
101,-0.8947354942780563,-0.4736792975886589,0.04085760007621553,0.03495984732633971,0.006099263491923611,0.007119178314775534,0.0018400281685200376
102,-0.7894725596902493,-0.4736792975886589,0.014252646374891974,0.009169554922943728,0.012819538441317559,0.01764127855892505,0.0034948408969514657
103,-0.6842096251024424,-0.4736792975886589,-0.0025354340960865307,0.016038985487041017,0.018469698464295414,0.02517328111365982,0.004316378350360798
104,-0.5789466905146354,-0.4736792975886589,-0.011292614489592427,-0.0278907176265257,0.024456358847738755,0.03297609544278201,0.004147040564829004
105,-0.47368375592682854,-0.4736792975886589,-0.011159640487515039,-0.016939165165684358,0.02680345420544274,0.04123060675983447,0.0026333471139616434
106,-0.36842082133902165,-0.4736792975886589,0.021662848155765788,-0.03229103892978914,0.032345756343361294,0.042603367921278966,0.0035643918548763564
107,-0.26315788675121465,-0.4736792975886589,-0.026007257685227086,0.019239877354707707,0.03643635408162481,0.043185618667403655,0.0010341524503993949
108,-0.15789495216340776,-0.4736792975886589,-0.015801858567107398,-0.006829496273431625,0.03676672999610781,0.04535209109547986,-0.0012622601081198393
109,-0.052632017575600876,-0.4736792975886589,-0.038295709837233516,-0.007096110727796177,0.04138820156938895,0.045410488122455274,-0.0024452219986459377
110,0.052630917012206124,-0.4736792975886589,-0.009924310945064374,-0.006302401962060434,0.036431388436412276,0.04695488227591082,-0.002363911243672963
111,0.157893851600013,-0.4736792975886589,-0.007702026626311402,-0.04125920698785642,0.04025613825584968,0.03535709581183035,-0.005799327043648626
112,0.2631567861878199,-0.4736792975886589,0.018410158657296394,0.0007738878972892587,0.03995877339513497,0.03142408889427607,-0.004003904222801674
113,0.3684197207756268,-0.4736792975886589,-0.044237630761864266,0.02444911053547461,0.04024574454069995,0.02929568168139799,-0.006192828103494032
114,0.4736826553634339,-0.4736792975886589,-0.0037023425719165093,-0.013428715852096373,0.03477237220297862,0.024397393471909497,-0.0042910084150438975
115,0.5789455899512408,-0.4736792975886589,0.011426797401698887,0.0010939102085076387,0.02714711947412305,0.0164706134369339,-0.002512831349451072
116,0.6842085245390477,-0.4736792975886589,-0.013507957637953434,-0.0001781100113064466,0.01904140658899019,0.01020709191492658,-0.0005994568471676092
117,0.7894714591268546,-0.4736792975886589,-0.03885658466368991,0.015664861397957884,0.008947482171347753,0.004663302014045532,0.0002376019139940352
118,0.8947343937146615,-0.4736792975886589,-0.06375822391003672,0.009423307716129151,,,
120,-0.9999984288658632,-0.36841650327700337,0.04030796273089884,0.0347292687235238,0.003105242993061944,0.003142420074710642,0.0010583769022230736
121,-0.8947354942780563,-0.36841650327700337,0.03190709441919097,0.024058426186200334,0.012601558229492786,0.010920878935231148,0.0025309721575457267
122,-0.7894725596902493,-0.36841650327700337,-0.007078858054675815,0.005402588906328783,0.019365248941508977,0.018768007756587338,0.004101113228478152
123,-0.6842096251024424,-0.36841650327700337,0.014859682830320476,-0.0009184803805738849,0.02499323489805704,0.028014967014295615,0.005925924377481787
124,-0.5789466905146354,-0.36841650327700337,-0.004022090870228505,-0.005345291586770859,0.02895027226986028,0.03313675543668098,0.004265780556723909
125,-0.47368375592682854,-0.36841650327700337,-0.001284667879764014,0.044677027675295966,0.03813980015128974,0.0396455449004021,0.008423322015323349
126,-0.36842082133902165,-0.36841650327700337,0.011010389891875175,-0.004525194553661823,0.039826990993057705,0.04178616162849247,0.0020540952722294475
127,-0.26315788675121465,-0.36841650327700337,-0.006283431570843583,0.016116198381047633,0.03927251120564792,0.04731325395777628,0.0015795572490977059
128,-0.15789495216340776,-0.36841650327700337,-0.038307565913592787,-0.029284222957949864,0.045177693274456844,0.05254071060086397,0.0037524877612074136
129,-0.052632017575600876,-0.36841650327700337,0.010251799553851481,-0.0273523190548248,0.04282567982411624,0.050396066732605826,-0.0027747712948781667
130,0.052630917012206124,-0.36841650327700337,0.023133121285064635,-0.015813418297960315,0.04444066940100233,0.044339878893785475,0.0037860319911793825
131,0.157893851600013,-0.36841650327700337,0.0006575308765449971,-0.019140047513368768,0.047502052880604564,0.03884257733106231,-0.0031040981358336065
132,0.2631567861878199,-0.36841650327700337,0.025163875911229275,-0.02350956835093812,0.04374337333398253,0.03426104554074709,-0.0022648429620765356
133,0.3684197207756268,-0.36841650327700337,0.037053953803695944,-0.02965010265318161,0.040408258106298646,0.034047167433349276,-0.002187939122756377
134,0.4736826553634339,-0.36841650327700337,0.0067506084879309465,-0.013935559024548343,0.03818874047724579,0.02616833390191368,-0.0028608444545355233
135,0.5789455899512408,-0.36841650327700337,0.01221656682631676,0.005919845073975373,0.029506593032654814,0.01881976024125891,-0.001494610238305182
136,0.6842085245390477,-0.36841650327700337,0.004563541818734833,0.0018859125950398741,0.023986663846278723,0.014422109906370988,-0.0002689493139304231
137,0.7894714591268546,-0.36841650327700337,-0.03159912315203969,0.0002387283901025893,0.012999816857672567,0.007826593542937778,-6.17372422929749e-05
138,0.8947343937146615,-0.36841650327700337,-0.05430407797345069,0.004992508558268033,,,
140,-0.9999984288658632,-0.26315370896534773,0.04947891470719275,0.029661512215436135,0.00583803362749533,0.00532211214507723,0.0023180835351734766
141,-0.8947354942780563,-0.26315370896534773,0.014027287538485256,-0.005545028256847758,0.01393944101605107,0.012256934933600565,0.003613068831584697
142,-0.7894725596902493,-0.26315370896534773,0.012520097315801554,0.01576286726700498,0.02253349098478526,0.020222924680993248,0.0059605909137998795
143,-0.6842096251024424,-0.26315370896534773,-0.008142359994651517,-0.015337411763048554,0.031021280537571833,0.029254931969311254,0.0064664575190150776
144,-0.5789466905146354,-0.26315370896534773,-0.035827821637263536,0.00337608127535349,0.03780945513762461,0.036382706682392005,0.005825834763406106
145,-0.47368375592682854,-0.26315370896534773,-0.019242779618538767,0.02061639186089277,0.03756025062039288,0.04350701070326229,0.004013963331929602
146,-0.36842082133902165,-0.26315370896534773,-0.013592395096623012,-0.02636211895683987,0.04247472361598139,0.04609822974642257,0.003398372696473572
147,-0.26315788675121465,-0.26315370896534773,-0.06653099198905803,-0.024465572867269095,0.04270658706564806,0.0483953777668289,0.00024614688411065723
148,-0.15789495216340776,-0.26315370896534773,-0.010775876490072488,-0.019109255849438372,0.04286820452241415,0.055979728563799756,0.0036222362272737905
149,-0.052632017575600876,-0.26315370896534773,-0.03764734422480516,-0.03608977735175638,0.04523331752153405,0.05078296808516393,-0.0016923740214769302
150,0.052630917012206124,-0.26315370896534773,-0.004010407255054913,-0.019750845142847015,0.05052836363098929,0.04720435530809738,-0.004946874188510811
151,0.157893851600013,-0.26315370896534773,0.006905025272951972,0.026418177258946938,0.04540122888871541,0.04511848687006015,-0.005977244519575113
152,0.2631567861878199,-0.26315370896534773,0.0033637811125942704,0.0017332840993248284,0.04548488782507495,0.03658270523016881,-0.0037453054368526578
153,0.3684197207756268,-0.26315370896534773,0.014129621199960527,-0.015437812267188017,0.04718049618508604,0.032708260376645856,-0.0005194252846595311
154,0.4736826553634339,-0.26315370896534773,0.03555464255649737,-0.015430409776528502,0.039529491542893064,0.028360006591179668,0.0007677047765928799
155,0.5789455899512408,-0.26315370896534773,0.00816022270458023,-0.012101101347403356,0.035059023572664445,0.021576978313285138,0.002619601374686231
156,0.6842085245390477,-0.26315370896534773,-0.0005502917886700895,-0.002285288852389595,0.025440453052740095,0.017218526022234646,0.0025155539083228052
157,0.7894714591268546,-0.26315370896534773,-0.021019499627861257,0.0009228943888722051,0.014931164841879908,0.01012402650007029,0.0022886633023062298
158,0.8947343937146615,-0.26315370896534773,-0.05260864501978287,0.0013779532542869879,,,
160,-0.9999984288658632,-0.1578909146536922,0.037253871729331124,0.010033440988783076,0.005697770533525449,0.00549559637740259,0.0015871293424846973
161,-0.8947354942780563,-0.1578909146536922,0.011432935598234053,-0.0007683420065481487,0.01674087553497015,0.01395096715687201,0.00501272824280283
162,-0.7894725596902493,-0.1578909146536922,-0.0013416851808514133,-0.0013638564654747348,0.02676993976253439,0.021595790254175937,0.0056889733037319866
163,-0.6842096251024424,-0.1578909146536922,0.008382961021049478,0.016042292794092052,0.03450560401659011,0.029329025720786876,0.006749445838427861
164,-0.5789466905146354,-0.1578909146536922,-0.024680622742693444,0.02014638723759249,0.03919048241172232,0.037358577082107866,0.006635145262017059
165,-0.47368375592682854,-0.1578909146536922,-0.006608327815295345,0.00379001406529714,0.04035468978924273,0.039175171620080745,0.0030505867837935362
166,-0.36842082133902165,-0.1578909146536922,-0.0364651599239088,-0.04892413832713009,0.045040921971303674,0.04925607552948603,0.0015384993688160838
167,-0.26315788675121465,-0.1578909146536922,-0.00027450944284376566,0.023397871102111365,0.04518685665498469,0.04953847136741123,0.001350880613613975
168,-0.15789495216340776,-0.1578909146536922,0.007626015998857645,-0.02004737255424217,0.04710815889675765,0.04680910467352686,8.50388419188048e-05
169,-0.052632017575600876,-0.1578909146536922,-0.010684433467297022,0.016833641612885728,0.041824024469208874,0.05225321748043403,0.005914371218025472
170,0.052630917012206124,-0.1578909146536922,-0.021956880624498732,-0.004519961144680734,0.0488979415861973,0.053708667939371554,-0.003993659714013018
171,0.157893851600013,-0.1578909146536922,-0.001672997403958165,0.033856136823068865,0.04626618337298124,0.04687214723229885,-0.0007462902834813627
172,0.2631567861878199,-0.1578909146536922,-0.00014323433801524666,-0.021347790835559263,0.043905793555830075,0.04006646588712263,-0.0007312097994019531
173,0.3684197207756268,-0.1578909146536922,0.015370216124150035,-0.03309735384182597,0.04454485973893348,0.039058661282776484,-0.0014884513249872244
174,0.4736826553634339,-0.1578909146536922,0.043167769092854476,-0.025290989782097085,0.04159441078458831,0.03432093756181559,0.001448736088005349
175,0.5789455899512408,-0.1578909146536922,-0.002270291612791212,-0.0003393630924791502,0.03546618487338206,0.025399991831489364,0.002681790402156273
176,0.6842085245390477,-0.1578909146536922,0.0007091955975089628,-0.015297985513079752,0.025887537205244237,0.019025423665794156,0.005422828909256693
177,0.7894714591268546,-0.1578909146536922,-0.01966348438970366,-0.010064668092404193,0.017299148032293224,0.010532210073829783,0.003975404865786823
178,0.8947343937146615,-0.1578909146536922,-0.03979063008161152,-0.009616292014221782,0.006654994690454509,0.0039527390549260275,0.0016215613601390428
180,-0.9999984288658632,-0.05262812034203668,0.052380299092319706,0.011724715862696423,0.007439552903531758,0.004825002875704268,0.0014918507279598641
181,-0.8947354942780563,-0.05262812034203668,0.017551457313224092,-0.00430774947692737,0.017518119142247986,0.012217562449033189,0.003346457688909039
182,-0.7894725596902493,-0.05262812034203668,-0.011808654448056139,0.010789183501648545,0.026953276433496064,0.018287219212032597,0.0032516285763127743
183,-0.6842096251024424,-0.05262812034203668,-0.02638544127257214,0.003983952335969978,0.03551875915727733,0.029493883837785,0.002684874324527392
184,-0.5789466905146354,-0.05262812034203668,-0.023182880297153808,0.03888355780831235,0.04029661762901564,0.035386350902709696,0.0024276438736189005
185,-0.47368375592682854,-0.05262812034203668,-0.015481860579216383,-0.009021628143929303,0.03889475131163171,0.03692812133445382,0.0037289504628174775
186,-0.36842082133902165,-0.05262812034203668,0.005589269253737548,0.03301834483540043,0.04338384808207042,0.043402857306063136,0.0032790676283443038
187,-0.26315788675121465,-0.05262812034203668,-0.013838258491164624,0.03249948506218684,0.05352997724519879,0.043218848072384304,0.002977858907485171
188,-0.15789495216340776,-0.05262812034203668,0.01971440525926329,-0.02858343253999021,0.04997373513066214,0.054855114752635645,-0.0005328048279613371
189,-0.052632017575600876,-0.05262812034203668,-0.004536007166903278,0.021653759079014987,0.052644216195347794,0.054807820142389475,-0.0018647376224288008
190,0.052630917012206124,-0.05262812034203668,-0.036833232270582904,-0.023107102991492472,0.05047456374418588,0.05443891378877978,0.004145253027283168
191,0.157893851600013,-0.05262812034203668,-0.019112055648766186,0.04720461965771069,0.04772504387297808,0.04380960188196185,-0.0021531335103568243
192,0.2631567861878199,-0.05262812034203668,-0.014305955686329877,0.000654500932954445,0.046570111495000864,0.04429221329929456,0.004056947916970648
193,0.3684197207756268,-0.05262812034203668,0.032166562546234054,-0.0012429084663848698,0.04287564967070694,0.04084017593785695,0.004313442353364366
194,0.4736826553634339,-0.05262812034203668,0.016545656870764622,-0.0039334915169344595,0.04009594394313619,0.030414723951893603,0.005377113495912644
195,0.5789455899512408,-0.05262812034203668,0.0323861972888982,0.01559425819921172,0.03782486721918821,0.026647774711856618,0.005572384078625198
196,0.6842085245390477,-0.05262812034203668,-0.017576537146097398,0.029137704996112245,0.028517261723490315,0.020710368811785985,0.0045997712954261635
197,0.7894714591268546,-0.05262812034203668,-0.01210542325288118,-0.017821202921558463,0.016562182730263324,0.012103098985548512,0.0032288972353012287
198,0.8947343937146615,-0.05262812034203668,-0.04087700774973868,-0.012336703443880253,,,
199,0.9999973283024687,-0.05262812034203668,-2.6925668060821344e-05,0.0012886550155891798,,,
200,-0.9999984288658632,0.05263467396961896,0.051981411784970906,0.006161580357040712,0.007663592102386907,0.003753132814124775,0.0014892614675969427
201,-0.8947354942780563,0.05263467396961896,0.024527046779449058,0.001744649506755772,0.01964526202356668,0.011963043829542119,0.0031219217914739716
202,-0.7894725596902493,0.05263467396961896,-0.005567793564628192,0.0011408044012505857,0.026793329873066575,0.01828198380539959,0.0033571566359257518
203,-0.6842096251024424,0.05263467396961896,-0.021681473700282946,-0.0009296940228841787,0.03457182459606723,0.02430829692500054,0.0032787744616978136
204,-0.5789466905146354,0.05263467396961896,0.020032193575355448,0.004244297908023828,0.04356263134281518,0.030856915327463225,0.0019271744034880473
205,-0.47368375592682854,0.05263467396961896,-0.03856459553366614,-0.01616270120552519,0.0462337900866524,0.038510254625052594,0.0016549594870932216
206,-0.36842082133902165,0.05263467396961896,-0.007498921696926766,0.044015464643833054,0.04828528094737407,0.0442952739028859,0.0005883356887659358
207,-0.26315788675121465,0.05263467396961896,0.004363814828404132,0.05824548103219382,0.04701434561290827,0.047787942784040034,0.0019329520502461063
208,-0.15789495216340776,0.05263467396961896,0.006054679354731107,0.032036828304236674,0.04374353136882694,0.053926487655130334,-0.0027912187325526295
209,-0.052632017575600876,0.05263467396961896,0.05699406946918122,0.011646272435037677,0.056176423466373936,0.05257464492537335,0.002338091180653415
210,0.052630917012206124,0.05263467396961896,0.0016292140171044762,0.025952752436848255,0.04775313700258117,0.04746060338721071,0.0025954676975808726
211,0.157893851600013,0.05263467396961896,-0.00038288731909540813,-0.0196548287394058,0.05203635357188545,0.045494329688222014,0.0016847406976758328
212,0.2631567861878199,0.05263467396961896,0.005489188352045047,0.00980719156509134,0.045395902311841464,0.04459604511042929,0.0022838292395855764
213,0.3684197207756268,0.05263467396961896,0.007094832900559359,0.004805498603369785,0.041674941668150195,0.04557222616795258,0.006732369038138668
214,0.4736826553634339,0.05263467396961896,0.00948991201751016,-0.005377923988172394,0.03624916988182866,0.03311432194134306,0.004049883965105634
215,0.5789455899512408,0.05263467396961896,-0.006001329320547325,-0.018923672468510087,0.03663062840288597,0.027392156049647808,0.00582552320748058
216,0.6842085245390477,0.05263467396961896,-0.017452173479073164,-0.014860713684659828,0.025377338877491572,0.022604089823466934,0.005281354640640985
217,0.7894714591268546,0.05263467396961896,-0.011249212843023267,-0.005137306191660132,0.014426090286963896,0.012758516786852142,0.004283146917421793
218,0.8947343937146615,0.05263467396961896,-0.04918971809238607,-0.014857522251497253,,,
220,-0.9999984288658632,0.1578974682812745,0.05187371336399995,-0.0007398730629118153,0.006491538574570499,0.003791688823400061,0.0012096755133379662
221,-0.8947354942780563,0.1578974682812745,0.017460019803428515,0.004165400373826588,0.01729125118773781,0.011092587806914378,0.00314557698783784
222,-0.7894725596902493,0.1578974682812745,0.031980736457516555,0.005432340573117818,0.026378159047884348,0.01642616249125558,0.0010797212007978472
223,-0.6842096251024424,0.1578974682812745,-0.02457106831201343,0.0008717372939826098,0.03350250815202319,0.024358237137275175,0.0015509773883080555
224,-0.5789466905146354,0.1578974682812745,0.0001287828184141412,0.01800767858626342,0.04180617839396696,0.029124264992498625,-0.0019449955470214036
225,-0.47368375592682854,0.1578974682812745,-0.012373082002815668,0.015976366141104436,0.04094540603574037,0.03373437563501098,-0.0008916579006901546
226,-0.36842082133902165,0.1578974682812745,-0.009236787760446959,0.020321205115730268,0.051298352173055055,0.04377214206268933,0.0007214338416522421
227,-0.26315788675121465,0.1578974682812745,-0.029091718559239782,-0.003010325749321032,0.05175134545605631,0.04315718770828971,-0.0036233821573571925
228,-0.15789495216340776,0.1578974682812745,-0.028233422620543756,0.007527998230604912,0.05505437263337763,0.05178764039428292,-0.006779591564418015
229,-0.052632017575600876,0.1578974682812745,-0.017529214923198477,-0.002064825867763259,0.048343509406589644,0.04703796715242942,8.332604420389722e-05
230,0.052630917012206124,0.1578974682812745,0.0021628132841662842,0.034064597630806596,0.04482409367358288,0.05446906220043092,0.002427980236466947
231,0.157893851600013,0.1578974682812745,0.023626351246426702,-0.014169852839807965,0.04142687546293038,0.050233832215335034,0.00011732387014578873
232,0.2631567861878199,0.1578974682812745,-0.017129526817949294,-0.005407537203900302,0.038739515153312254,0.04338847591598311,0.005262705700631561
233,0.3684197207756268,0.1578974682812745,0.014617438790897927,-0.012235968089112289,0.03579225591968384,0.04499986573140777,0.006096143599230411
234,0.4736826553634339,0.1578974682812745,0.01756558299055604,-0.008956273035816989,0.037208497174220985,0.03732005317657822,0.006557496908340748
235,0.5789455899512408,0.1578974682812745,0.000989849320448154,-0.0023720335031782542,0.03081267464151887,0.029096630143616072,0.0070689636731170276
236,0.6842085245390477,0.1578974682812745,-0.023928912664807078,-0.008670666115910478,0.020329387332011516,0.022774535730114114,0.00526175773867716
237,0.7894714591268546,0.1578974682812745,-0.01768785360561477,-0.021310554181004023,0.012366882391847226,0.013160096705208579,0.004092352562428594
238,0.8947343937146615,0.1578974682812745,-0.0486661584943419,-0.02292578769379828,,,
