,x,y,drift_x,drift_y,diffusion_x,diffusion_y,diffusion_xy
113,0.5862051026814343,-0.7930974320516138,-0.04653761529276178,0.04196281760719041,0.005922522264159613,0.005922522264159613,-0.04653761529276178
114,0.6551704736182733,-0.7930974320516138,-0.056582942644223255,0.04428093051952821,0.0038367058509994425,0.0038367058509994425,-0.056582942644223255
123,-0.7931023160553461,-0.7241321530198395,0.027088435342253293,0.04446448937537029,0.001503743148898619,0.001503743148898619,0.027088435342253293
124,-0.7241369451185071,-0.7241321530198395,0.03293135753861542,0.040136335630192616,0.003131155833947172,0.003131155833947172,0.03293135753861542
125,-0.6551715741816682,-0.7241321530198395,0.006128752071784542,0.03924228774959455,0.006764779575719571,0.006764779575719571,0.006128752071784542
126,-0.5862062032448291,-0.7241321530198395,0.010692755765280969,0.04698951658707908,0.008816511924938186,0.008816511924938186,0.010692755765280969
127,-0.51724083230799,-0.7241321530198395,0.008156375549435088,0.01276392431277613,0.011708840403866183,0.011708840403866183,0.008156375549435088
128,-0.44827546137115104,-0.7241321530198395,0.0003830810630874235,-0.002516457071492666,0.012796321763512301,0.012796321763512301,0.0003830810630874235
129,-0.3793100904343121,-0.7241321530198395,-0.0028820017804403316,-0.01968131796670359,0.014776643869131323,0.014776643869131323,-0.0028820017804403316
130,-0.310344719497473,-0.7241321530198395,-0.011388433981466752,0.023322050780355763,0.016956110872185844,0.016956110872185844,-0.011388433981466752
131,-0.24137934856063392,-0.7241321530198395,0.008154481114707521,0.019704822388797193,0.01741510632653095,0.01741510632653095,0.008154481114707521
132,-0.17241397762379496,-0.7241321530198395,0.012668600094177463,-0.03385644683973163,0.022184036533712252,0.022184036533712252,0.012668600094177463
133,-0.10344860668695599,-0.7241321530198395,-0.03284509402777106,0.01932625948571029,0.0223552765400723,0.0223552765400723,-0.03284509402777106
134,-0.034483235750116914,-0.7241321530198395,-0.00731418343073665,0.03151458924722546,0.02405631371839422,0.02405631371839422,-0.00731418343073665
135,0.03448213518672216,-0.7241321530198395,-0.01848772257465934,-0.021151032837946355,0.02297416695698512,0.02297416695698512,-0.01848772257465934
136,0.10344750612356113,-0.7241321530198395,-0.002595392945560413,-0.0031254656035134593,0.022974108982224448,0.022974108982224448,-0.002595392945560413
137,0.1724128770604001,-0.7241321530198395,-0.040274461323073794,0.018072802339566357,0.026598004581778995,0.026598004581778995,-0.040274461323073794
138,0.24137824799723906,-0.7241321530198395,0.014911024662812739,-0.01877144239356222,0.024638642865969944,0.024638642865969944,0.014911024662812739
139,0.31034361893407825,-0.7241321530198395,0.011362906446897369,-0.01252917892765625,0.022053127474624613,0.022053127474624613,0.011362906446897369
140,0.3793089898709172,-0.7241321530198395,-0.0041642864997666175,-0.005333483886883391,0.020466861958895327,0.020466861958895327,-0.0041642864997666175
141,0.4482743608077562,-0.7241321530198395,-0.018318288009951264,0.013058364504757152,0.021382325021532055,0.021382325021532055,-0.018318288009951264
142,0.5172397317445954,-0.7241321530198395,-0.019622717806698938,0.03238621460924856,0.015981965922384787,0.015981965922384787,-0.019622717806698938
143,0.5862051026814343,-0.7241321530198395,-0.026890591230590063,0.02838151835790851,0.011253491346910583,0.011253491346910583,-0.026890591230590063
144,0.6551704736182733,-0.7241321530198395,-0.03854430732237831,0.029425319076343017,0.005124982482455346,0.005124982482455346,-0.03854430732237831
145,0.7241358445551123,-0.7241321530198395,-0.04679091483525787,0.018973855918572268,0.0028319598287010676,0.0028319598287010676,-0.04679091483525787
152,-0.8620676869921852,-0.6551668739880651,0.04026237817431032,0.06106912855494145,0.0029566032768816018,0.0029566032768816018,0.04026237817431032
153,-0.7931023160553461,-0.6551668739880651,0.0353826211416047,0.04498253007366557,0.002657699158848668,0.002657699158848668,0.0353826211416047
154,-0.7241369451185071,-0.6551668739880651,0.019206391223551604,0.03052016473892738,0.006454952997443784,0.006454952997443784,0.019206391223551604
155,-0.6551715741816682,-0.6551668739880651,0.010056388210746541,0.029075559795625188,0.009957065033067525,0.009957065033067525,0.010056388210746541
156,-0.5862062032448291,-0.6551668739880651,0.00719115287828066,0.0015787787869479784,0.013041631659025471,0.013041631659025471,0.00719115287828066
157,-0.51724083230799,-0.6551668739880651,0.015492296884908757,0.006905658981432172,0.01339773526221747,0.01339773526221747,0.015492296884908757
158,-0.44827546137115104,-0.6551668739880651,0.00805962642367816,-0.013883405203241553,0.017603963609317003,0.017603963609317003,0.00805962642367816
159,-0.3793100904343121,-0.6551668739880651,-0.01823818306599233,-0.0074060662019720626,0.018308084294564556,0.018308084294564556,-0.01823818306599233
160,-0.310344719497473,-0.6551668739880651,-0.03225532049526568,0.037733049887920894,0.024170706664349076,0.024170706664349076,-0.03225532049526568
161,-0.24137934856063392,-0.6551668739880651,-0.02683671482159282,0.04124146956132658,0.02369349249118944,0.02369349249118944,-0.02683671482159282
162,-0.17241397762379496,-0.6551668739880651,0.01306290218190766,-0.007055141832179767,0.025802134238286936,0.025802134238286936,0.01306290218190766
163,-0.10344860668695599,-0.6551668739880651,0.006196947354642383,-0.010494738171867095,0.028276711152068826,0.028276711152068826,0.006196947354642383
164,-0.034483235750116914,-0.6551668739880651,-0.03353434746465424,0.0009213342621331533,0.02507084815887912,0.02507084815887912,-0.03353434746465424
165,0.03448213518672216,-0.6551668739880651,0.011546033608439643,-0.01738831148637146,0.030286674404339124,0.030286674404339124,0.011546033608439643
166,0.10344750612356113,-0.6551668739880651,0.024082498605030225,-0.004596691018897233,0.03027677462476627,0.03027677462476627,0.024082498605030225
167,0.1724128770604001,-0.6551668739880651,-0.009430119480233057,-0.034980470804637835,0.03201108324584127,0.03201108324584127,-0.009430119480233057
168,0.24137824799723906,-0.6551668739880651,-0.016464133612684454,-0.013329375051044921,0.026764889797421455,0.026764889797421455,-0.016464133612684454
169,0.31034361893407825,-0.6551668739880651,-0.00013787784724672737,-0.006103975542849893,0.027613986943324634,0.027613986943324634,-0.00013787784724672737
170,0.3793089898709172,-0.6551668739880651,0.019029521812798,-0.03265124349262107,0.02618346746494737,0.02618346746494737,0.019029521812798
171,0.4482743608077562,-0.6551668739880651,0.005482558753871158,0.0012233418576033585,0.024362762599966788,0.024362762599966788,0.005482558753871158
172,0.5172397317445954,-0.6551668739880651,-0.0051099336755703936,0.011555454495328046,0.021897753380322772,0.021897753380322772,-0.0051099336755703936
173,0.5862051026814343,-0.6551668739880651,-0.03257406336553861,0.00856371818785235,0.01673276612934566,0.01673276612934566,-0.03257406336553861
174,0.6551704736182733,-0.6551668739880651,-0.030528693361360604,0.012629220386309875,0.010519232859771046,0.010519232859771046,-0.030528693361360604
175,0.7241358445551123,-0.6551668739880651,-0.04546715834411739,0.022381813930123826,0.005561423381699062,0.005561423381699062,-0.04546715834411739
176,0.7931012154919512,-0.6551668739880651,-0.06282883634523649,0.019537973544420453,0.004059219981654141,0.004059219981654141,-0.06282883634523649
182,-0.8620676869921852,-0.5862015949562908,0.04243434585719354,0.03873930629610926,0.0029794259437367424,0.0029794259437367424,0.04243434585719354
183,-0.7931023160553461,-0.5862015949562908,0.02732007498694423,0.0237118323136813,0.006265563454669387,0.006265563454669387,0.02732007498694423
184,-0.7241369451185071,-0.5862015949562908,0.009340479505220085,0.021213422662242194,0.009528265346886104,0.009528265346886104,0.009340479505220085
185,-0.6551715741816682,-0.5862015949562908,0.009031388494020569,0.00028197524002322483,0.012222182448121432,0.012222182448121432,0.009031388494020569
186,-0.5862062032448291,-0.5862015949562908,-0.0160571998081935,-0.01652728493231977,0.015101777894513327,0.015101777894513327,-0.0160571998081935
187,-0.51724083230799,-0.5862015949562908,-0.009811183367369298,0.005969093625868472,0.018181968253739692,0.018181968253739692,-0.009811183367369298
188,-0.44827546137115104,-0.5862015949562908,-0.00401876460493779,0.02183374462533696,0.020830774329531614,0.020830774329531614,-0.00401876460493779
189,-0.3793100904343121,-0.5862015949562908,-0.016168257555484126,-0.02373226135431897,0.024138856875053752,0.024138856875053752,-0.016168257555484126
190,-0.310344719497473,-0.5862015949562908,-0.02591495254296532,0.012703611874410327,0.024160531560671217,0.024160531560671217,-0.02591495254296532
191,-0.24137934856063392,-0.5862015949562908,-0.019786692605190594,-0.007737227999793497,0.026155322562599306,0.026155322562599306,-0.019786692605190594
192,-0.17241397762379496,-0.5862015949562908,0.014317097225470515,-0.015313657386078513,0.030876086133957287,0.030876086133957287,0.014317097225470515
193,-0.10344860668695599,-0.5862015949562908,0.0024324227035075513,-0.014449099643925423,0.0305106816011514,0.0305106816011514,0.0024324227035075513
194,-0.034483235750116914,-0.5862015949562908,0.016535375678448695,0.03969830565083532,0.032017438666154335,0.032017438666154335,0.016535375678448695
195,0.03448213518672216,-0.5862015949562908,-0.03940683007190183,-0.014256793415955862,0.03204261479951781,0.03204261479951781,-0.03940683007190183
196,0.10344750612356113,-0.5862015949562908,-0.013345831086828729,-0.034765584931868376,0.03672724062541998,0.03672724062541998,-0.013345831086828729
197,0.1724128770604001,-0.5862015949562908,-0.03529657156461431,-0.021621815856416735,0.030182940553702825,0.030182940553702825,-0.03529657156461431
198,0.24137824799723906,-0.5862015949562908,-0.001195382642413491,-0.02348761490952447,0.03362425222987504,0.03362425222987504,-0.001195382642413491
199,0.31034361893407825,-0.5862015949562908,0.05192403321254126,0.022363664188596557,0.03347741664474413,0.03347741664474413,0.05192403321254126
200,0.3793089898709172,-0.5862015949562908,-0.00689730002595073,0.009224140955470448,0.034272945192242686,0.034272945192242686,-0.00689730002595073
201,0.4482743608077562,-0.5862015949562908,0.001417486078718618,0.020834103373902603,0.02787386867754975,0.02787386867754975,0.001417486078718618
202,0.5172397317445954,-0.5862015949562908,-0.019619719046402653,-0.006989791769471771,0.021258575996679113,0.021258575996679113,-0.019619719046402653
203,0.5862051026814343,-0.5862015949562908,-0.0084777452293855,0.027849124075081784,0.020588601751569863,0.020588601751569863,-0.0084777452293855
204,0.6551704736182733,-0.5862015949562908,-0.015336472357164668,0.021494261438911914,0.015566993788727225,0.015566993788727225,-0.015336472357164668
205,0.7241358445551123,-0.5862015949562908,-0.03039314393035669,0.011824837288700995,0.00916050014976885,0.00916050014976885,-0.03039314393035669
206,0.7931012154919512,-0.5862015949562908,-0.0499805780958747,0.023576600816252787,0.004074613549936264,0.004074613549936264,-0.0499805780958747
211,-0.9310330579290242,-0.5172363159245164,0.03903895824208528,0.039197403719276915,0.0021610466594735355,0.0021610466594735355,0.03903895824208528
212,-0.8620676869921852,-0.5172363159245164,0.02692074379813627,0.035343245889721764,0.004414064531017166,0.004414064531017166,0.02692074379813627
213,-0.7931023160553461,-0.5172363159245164,0.02625281322136637,0.034307811186115714,0.009109621454012926,0.009109621454012926,0.02625281322136637
214,-0.7241369451185071,-0.5172363159245164,0.0034238037720544044,0.02246212150103256,0.01143443609555356,0.01143443609555356,0.0034238037720544044
215,-0.6551715741816682,-0.5172363159245164,0.003137990247474813,0.020485178325523396,0.017614725389590323,0.017614725389590323,0.003137990247474813
216,-0.5862062032448291,-0.5172363159245164,6.00677881343665e-05,0.01312903315204929,0.01911514160508275,0.01911514160508275,6.00677881343665e-05
217,-0.51724083230799,-0.5172363159245164,-0.02564044114473215,-0.0063839466602684004,0.024412879416808888,0.024412879416808888,-0.02564044114473215
218,-0.44827546137115104,-0.5172363159245164,0.0053103553151295875,-0.03268732716118734,0.02739261829529028,0.02739261829529028,0.0053103553151295875
219,-0.3793100904343121,-0.5172363159245164,0.028164047723638223,0.01115561809979582,0.02913874289653973,0.02913874289653973,0.028164047723638223
220,-0.310344719497473,-0.5172363159245164,-0.0014754880201860677,-0.02475727527723549,0.02717106670565863,0.02717106670565863,-0.0014754880201860677
221,-0.24137934856063392,-0.5172363159245164,-0.00880645512464241,-0.014747386820967856,0.030360249830271878,0.030360249830271878,-0.00880645512464241
222,-0.17241397762379496,-0.5172363159245164,0.007418124218408864,-0.011493222532338997,0.03628511057377205,0.03628511057377205,0.007418124218408864
223,-0.10344860668695599,-0.5172363159245164,-0.01876666178029826,-0.014531763913431162,0.03652394796341914,0.03652394796341914,-0.01876666178029826
224,-0.034483235750116914,-0.5172363159245164,-0.008176408417151245,0.013644703875015884,0.03691157600560774,0.03691157600560774,-0.008176408417151245
225,0.03448213518672216,-0.5172363159245164,-0.0005147738665373855,-0.03506012781064694,0.03449112172802889,0.03449112172802889,-0.0005147738665373855
226,0.10344750612356113,-0.5172363159245164,-0.0008566609328366812,0.016678850855784667,0.03879488539351228,0.03879488539351228,-0.0008566609328366812
227,0.1724128770604001,-0.5172363159245164,-0.03717953515818445,-0.02407624975139219,0.04120424354034846,0.04120424354034846,-0.03717953515818445
228,0.24137824799723906,-0.5172363159245164,-0.026177199383712612,-0.017742007058966083,0.03325422501986491,0.03325422501986491,-0.026177199383712612
229,0.31034361893407825,-0.5172363159245164,0.02524001628285425,-0.03354582588903848,0.04146755389222232,0.04146755389222232,0.02524001628285425
230,0.3793089898709172,-0.5172363159245164,0.019713839598699878,0.0170004339341678,0.035229960391085155,0.035229960391085155,0.019713839598699878
231,0.4482743608077562,-0.5172363159245164,-0.011035895342312951,-0.02550210268087008,0.03260047999122234,0.03260047999122234,-0.011035895342312951
232,0.5172397317445954,-0.5172363159245164,-0.018802106295210827,0.003129385844290122,0.029658153938666467,0.029658153938666467,-0.018802106295210827
233,0.5862051026814343,-0.5172363159245164,-0.029690203608637368,-0.0019618278429275287,0.025926208605628713,0.025926208605628713,-0.029690203608637368
234,0.6551704736182733,-0.5172363159245164,-0.007573049719392256,-0.0031040096292898074,0.02095253208810185,0.02095253208810185,-0.007573049719392256
235,0.7241358445551123,-0.5172363159245164,-0.023518716215682745,-0.007270090521660898,0.014125047192583767,0.014125047192583767,-0.023518716215682745
236,0.7931012154919512,-0.5172363159245164,-0.04327932308196404,0.009616971325837444,0.007506822841054644,0.007506822841054644,-0.04327932308196404
237,0.8620665864287904,-0.5172363159245164,-0.06027723734570126,0.006658363325332635,0.003882544130504486,0.003882544130504486,-0.06027723734570126
241,-0.9310330579290242,-0.44827103689274206,0.0526910117707039,0.033905147045932005,0.003709209590320289,0.003709209590320289,0.0526910117707039
242,-0.8620676869921852,-0.44827103689274206,0.040230095844320135,0.03537333574248946,0.008182498749623759,0.008182498749623759,0.040230095844320135
243,-0.7931023160553461,-0.44827103689274206,0.015884702430588444,0.0062712284952337015,0.0120933437391087,0.0120933437391087,0.015884702430588444
244,-0.7241369451185071,-0.44827103689274206,0.005097340273422422,0.016637862663655478,0.015356987822436143,0.015356987822436143,0.005097340273422422
245,-0.6551715741816682,-0.44827103689274206,0.008051925081676731,0.028728092825293216,0.02093821051636346,0.02093821051636346,0.008051925081676731
246,-0.5862062032448291,-0.44827103689274206,-0.010313917713170643,-0.022115194523421335,0.023197288010729473,0.023197288010729473,-0.010313917713170643
247,-0.51724083230799,-0.44827103689274206,-0.013902713140742963,0.017468887254782534,0.023165200225963113,0.023165200225963113,-0.013902713140742963
248,-0.44827546137115104,-0.44827103689274206,-0.00847613958033852,0.009072320613084769,0.02662108745819603,0.02662108745819603,-0.00847613958033852
249,-0.3793100904343121,-0.44827103689274206,0.0025706941754722505,-0.06278478501675497,0.03267642171264677,0.03267642171264677,0.0025706941754722505
250,-0.310344719497473,-0.44827103689274206,0.0013086855151666352,-0.010970404390197799,0.035243347362885945,0.035243347362885945,0.0013086855151666352
251,-0.24137934856063392,-0.44827103689274206,-0.02122367107104161,0.04108780185135993,0.03555137182172041,0.03555137182172041,-0.02122367107104161
252,-0.17241397762379496,-0.44827103689274206,-0.023139156658697656,-0.031447994124062746,0.037571197046608294,0.037571197046608294,-0.023139156658697656
253,-0.10344860668695599,-0.44827103689274206,-0.05967576829170327,-0.02067315088137828,0.03439527642426178,0.03439527642426178,-0.05967576829170327
254,-0.034483235750116914,-0.44827103689274206,-0.03511407531091346,-0.014354027625214795,0.04270203430643569,0.04270203430643569,-0.03511407531091346
255,0.03448213518672216,-0.44827103689274206,0.006856086809627035,-0.009504830553313404,0.03355754970426347,0.03355754970426347,0.006856086809627035
256,0.10344750612356113,-0.44827103689274206,-0.009423543730338919,-0.02104707206365287,0.036071882801485454,0.036071882801485454,-0.009423543730338919
257,0.1724128770604001,-0.44827103689274206,-0.02081762020025535,-0.024786930407587907,0.04154132344130558,0.04154132344130558,-0.02081762020025535
258,0.24137824799723906,-0.44827103689274206,-0.008300066279857354,-0.04550640185055799,0.03958188489172967,0.03958188489172967,-0.008300066279857354
259,0.31034361893407825,-0.44827103689274206,0.01602689015608588,0.024254357051845435,0.03878902741513963,0.03878902741513963,0.01602689015608588
260,0.3793089898709172,-0.44827103689274206,-0.04123378827463795,0.009965079678812216,0.03722779870740875,0.03722779870740875,-0.04123378827463795
261,0.4482743608077562,-0.44827103689274206,-0.015336346424684242,0.0212730969511643,0.0356658494552643,0.0356658494552643,-0.015336346424684242
262,0.5172397317445954,-0.44827103689274206,0.014730798335849933,-0.01915528043666084,0.033840983930484896,0.033840983930484896,0.014730798335849933
263,0.5862051026814343,-0.44827103689274206,-0.003805945364040396,0.010026073862025921,0.029874928557527037,0.029874928557527037,-0.003805945364040396
264,0.6551704736182733,-0.44827103689274206,0.01796955263948654,-0.020755248431217573,0.024505691035316173,0.024505691035316173,0.01796955263948654
265,0.7241358445551123,-0.44827103689274206,-0.0513570745988846,0.022280875187777202,0.02057594302110637,0.02057594302110637,-0.0513570745988846
266,0.7931012154919512,-0.44827103689274206,-0.03470466567591469,0.025936290184421368,0.011986695549737558,0.011986695549737558,-0.03470466567591469
267,0.8620665864287904,-0.44827103689274206,-0.06099736295705973,0.009304095503801402,0.005122720869706102,0.005122720869706102,-0.06099736295705973
270,-0.9999984288658632,-0.37930575786096776,0.04133979633877266,0.030667084763038546,0.0021941990197218383,0.0021941990197218383,0.04133979633877266
271,-0.9310330579290242,-0.37930575786096776,0.04172589012457491,0.036955197222002134,0.006476736509476392,0.006476736509476392,0.04172589012457491
272,-0.8620676869921852,-0.37930575786096776,0.03353971431390521,0.018710959531423238,0.011913352622287767,0.011913352622287767,0.03353971431390521
273,-0.7931023160553461,-0.37930575786096776,0.008872396733416148,0.020116810316561522,0.018288762920972746,0.018288762920972746,0.008872396733416148
274,-0.7241369451185071,-0.37930575786096776,0.009871157798296787,0.0010270142689337868,0.02064784952716868,0.02064784952716868,0.009871157798296787
275,-0.6551715741816682,-0.37930575786096776,0.0015160860646856002,0.012643518410670473,0.0221473332438049,0.0221473332438049,0.0015160860646856002
276,-0.5862062032448291,-0.37930575786096776,-0.03352701558980097,-0.04119752455921341,0.026822535412377013,0.026822535412377013,-0.03352701558980097
277,-0.51724083230799,-0.37930575786096776,0.010767827975734707,0.016875409835267325,0.02787500932168162,0.02787500932168162,0.010767827975734707
278,-0.44827546137115104,-0.37930575786096776,0.026656128963738094,0.025084513389541853,0.034367245109080444,0.034367245109080444,0.026656128963738094
279,-0.3793100904343121,-0.37930575786096776,0.0013589174763361967,-0.0077621806493132295,0.036256477857801006,0.036256477857801006,0.0013589174763361967
