0.0022329,0.00079981,0.024188,-1
NaN,NaN,NaN,-0.99
0.0025692,0.0013821,0.021469,-0.98
NaN,NaN,NaN,-0.97
0.0031595,0.0019983,0.020132,-0.96
NaN,NaN,NaN,-0.95
0.0042578,0.0029321,0.020676,-0.94
0.0042763,0.0033295,0.016826,-0.93
NaN,NaN,NaN,-0.92
0.0058362,0.0045139,0.020329,-0.91
NaN,NaN,NaN,-0.9
0.0067776,0.0054237,0.019863,-0.89
NaN,NaN,NaN,-0.88
0.0065201,0.005359,0.017442,-0.87
NaN,NaN,NaN,-0.86
0.0075555,0.0065303,0.016454,-0.85
NaN,NaN,NaN,-0.84
0.0080049,0.006806,0.018374,-0.83
NaN,NaN,NaN,-0.82
0.0090855,0.0078705,0.017786,-0.81
NaN,NaN,NaN,-0.8
0.0094554,0.0082538,0.016797,-0.79
NaN,NaN,NaN,-0.78
0.010434,0.0090349,0.01928,-0.77
NaN,NaN,NaN,-0.76
0.011365,0.010035,0.017713,-0.75
NaN,NaN,NaN,-0.74
0.010226,0.0093053,0.014225,-0.73
NaN,NaN,NaN,-0.72
0.011812,0.010705,0.015091,-0.71
NaN,NaN,NaN,-0.7
0.011411,0.010373,0.013453,-0.69
NaN,NaN,NaN,-0.68
0.012117,0.01114,0.015178,-0.67
NaN,NaN,NaN,-0.66
0.012212,0.011275,0.013984,-0.65
NaN,NaN,NaN,-0.64
0.013808,0.012776,0.014978,-0.63
NaN,NaN,NaN,-0.62
0.014312,0.013291,0.012856,-0.61
NaN,NaN,NaN,-0.6
0.014004,0.013341,0.0080983,-0.59
NaN,NaN,NaN,-0.58
0.014045,0.01315,0.0094901,-0.57
NaN,NaN,NaN,-0.56
0.014626,0.014027,0.0064553,-0.55
NaN,NaN,NaN,-0.54
0.015655,0.014804,0.011114,-0.53
NaN,NaN,NaN,-0.52
0.014711,0.014015,0.0078638,-0.51
NaN,NaN,NaN,-0.5
0.014476,0.013701,0.005811,-0.49
NaN,NaN,NaN,-0.48
0.01615,0.015297,0.0058477,-0.47
NaN,NaN,NaN,-0.46
0.016118,0.015418,0.0077949,-0.45
NaN,NaN,NaN,-0.44
0.016783,0.016085,0.0066482,-0.43
NaN,NaN,NaN,-0.42
0.017446,0.016479,0.0087377,-0.41
NaN,NaN,NaN,-0.4
0.016782,0.015923,0.006328,-0.39
NaN,NaN,NaN,-0.38
0.01658,0.015924,0.00276,-0.37
NaN,NaN,NaN,-0.36
0.019564,0.018618,0.011299,-0.35
NaN,NaN,NaN,-0.34
0.018608,0.01773,0.0085442,-0.33
NaN,NaN,NaN,-0.32
0.01932,0.018567,0.0099469,-0.31
NaN,NaN,NaN,-0.3
0.017353,0.016643,0.0024141,-0.29
NaN,NaN,NaN,-0.28
0.019537,0.01881,0.00051775,-0.27
NaN,NaN,NaN,-0.26
0.017133,0.016467,0.0028226,-0.25
NaN,NaN,NaN,-0.24
0.017672,0.016985,0.00061478,-0.23
NaN,NaN,NaN,-0.22
0.019105,0.018412,0.00075079,-0.21
NaN,NaN,NaN,-0.2
0.018205,0.017297,0.0011006,-0.19
NaN,NaN,NaN,-0.18
0.019212,0.018582,0.0053226,-0.17
NaN,NaN,NaN,-0.16
0.018555,0.017834,0.0022345,-0.15
NaN,NaN,NaN,-0.14
0.018795,0.018178,0.0045691,-0.13
NaN,NaN,NaN,-0.12
0.01914,0.018564,-0.0002835,-0.11
NaN,NaN,NaN,-0.1
0.019869,0.019082,0.0049559,-0.09
NaN,NaN,NaN,-0.08
0.019871,0.019111,-0.0057539,-0.07
NaN,NaN,NaN,-0.06
0.018025,0.017361,0.0035355,-0.05
NaN,NaN,NaN,-0.04
0.0195,0.018742,0.00099259,-0.03
NaN,NaN,NaN,-0.02
0.019417,0.018635,-0.0038811,-0.01
NaN,NaN,NaN,0
0.020048,0.019447,-0.0037972,0.01
NaN,NaN,NaN,0.02
0.019861,0.019187,0.0015375,0.03
NaN,NaN,NaN,0.04
0.019671,0.018825,-0.0074707,0.05
NaN,NaN,NaN,0.06
0.018581,0.018018,-0.0020233,0.07
NaN,NaN,NaN,0.08
0.019885,0.018772,-0.010477,0.09
NaN,NaN,NaN,0.1
0.019434,0.018459,-0.0062522,0.11
NaN,NaN,NaN,0.12
0.019816,0.019036,-0.0075613,0.13
NaN,NaN,NaN,0.14
0.018641,0.018023,-0.0049455,0.15
NaN,NaN,NaN,0.16
0.019141,0.018388,-0.0084073,0.17
NaN,NaN,NaN,0.18
0.018962,0.018133,-0.0053817,0.19
NaN,NaN,NaN,0.2
0.018926,0.01798,-0.0052295,0.21
NaN,NaN,NaN,0.22
0.020227,0.019429,-0.0071867,0.23
