0.38101,0.26965,-0.17568,0.32183
0.28531,0.25808,-0.11289,0.28168
0.43487,0.3118,-0.12448,0.33573
0.081119,0.26357,-0.090241,0.27859
1.0134,0.25317,-0.11278,0.27715
2.0039,0.24744,-0.060438,0.25472
2.0068,0.25104,-0.081389,0.26391
1.2211,0.25007,-0.025228,0.25134
0.24032,0.25332,-0.089699,0.26873
0.55601,0.24281,-0.10117,0.26304
0.29505,0.20948,-0.058025,0.21737
0.10481,0.18149,-0.059804,0.19109
0.81225,0.23712,-0.023256,0.23826
0.14182,0.27522,-0.077153,0.28583
0.035334,0.27522,-0.077153,0.28583
0.2756,0.22115,-0.083142,0.23626
0.20872,0.21301,-0.018042,0.21378
0.059424,0.22849,-0.051558,0.23423
0.39405,0.2474,-0.0030621,0.24742
0.07478,0.21482,-0.0018513,0.21483
0.28837,0.22487,0.017261,0.22553
0.53519,0.25254,0.034402,0.25487
0.60782,0.29333,0.082246,0.30465
0.061744,0.27626,0.12947,0.30509
0.97067,0.28762,0.11782,0.31082
0.52507,0.32205,0.079391,0.33169
0.82998,0.29109,0.062266,0.29767
0.29374,0.34312,0.021868,0.34382
0.078646,0.35318,0.040981,0.35555
0.11166,0.39722,0.028054,0.39821
1.7843,0.39031,0.094243,0.40152
0.18412,0.39031,0.094243,0.40152
0.80351,0.43435,0.081317,0.4419
0.28472,0.43435,0.081317,0.4419
0.45598,0.40403,0.097884,0.41572
0.03868,0.46202,0.098457,0.47239
1.1707,0.47207,0.11757,0.48649
0.27983,0.45312,0.12248,0.46938
0.79162,0.48754,0.084053,0.49473
0.39472,0.49349,0.12502,0.50908
1.0415,0.46912,0.18256,0.50339
0.18609,0.46504,0.20437,0.50797
0.15566,0.43005,0.25335,0.49913
0.82936,0.47409,0.24042,0.53157
0.24263,0.46998,0.26228,0.53821
0.28569,0.46998,0.26228,0.53821
0.10694,0.46588,0.28413,0.54569
0.10289,0.46588,0.28413,0.54569
0.25356,0.46998,0.26228,0.53821
0.39045,0.47406,0.24047,0.53156
0.12701,0.47406,0.24047,0.53156
0.47972,0.46995,0.26233,0.53821
0.055014,0.46995,0.26233,0.53821
0.36765,0.46995,0.26233,0.53821
0.20048,0.4041,0.26223,0.48172
1.9773,0.42977,0.31214,0.53116
0.3266,0.42977,0.31214,0.53116
1.4545,0.42977,0.31214,0.53116
0.29482,0.42977,0.31214,0.53116
0.16837,0.43387,0.29028,0.52203
0.13485,0.44251,0.33354,0.55413
0.17903,0.39939,0.28669,0.49163
0.71795,0.39936,0.28674,0.49164
0.18539,0.45735,0.28731,0.54011
0.15666,0.48034,0.314,0.57387
0.0018805,0.47623,0.33586,0.58275
0.379,0.49331,0.28863,0.57155
0.048008,0.4892,0.31049,0.57942
0.1181,0.53011,0.35829,0.63984
0.33464,0.59186,0.38025,0.70348
0.54942,0.59186,0.38025,0.70348
0.085296,0.59186,0.38025,0.70348
0.053684,0.62218,0.36369,0.72067
0.15957,0.61807,0.38554,0.72846
0.21863,0.67605,0.38612,0.77854
0.3599,0.67605,0.38612,0.77854
1.7139,0.67605,0.38612,0.77854
0.76786,0.67605,0.38612,0.77854
0.0071865,0.68016,0.36426,0.77156
0.79904,0.70697,0.30928,0.77166
0.1565,0.73728,0.29271,0.79326
1.4668,0.70697,0.30928,0.77166
0.23896,0.70346,0.27087,0.75381
0.030759,0.69935,0.29273,0.75814
0.23362,0.69524,0.31459,0.7631
0.26525,0.69524,0.31459,0.7631
0.34678,0.73836,0.36144,0.82208
0.30896,0.73836,0.36144,0.82208
0.14866,0.74187,0.39985,0.84276
0.10208,0.78277,0.44765,0.90173
0.31877,0.78277,0.44765,0.90173
0.23389,0.78277,0.44765,0.90173
0.25172,0.78277,0.44765,0.90173
0.018805,0.78277,0.44765,0.90173
0.46852,0.78277,0.44765,0.90173
0.30326,0.78277,0.44765,0.90173
0.24643,0.78277,0.44765,0.90173
0.029521,0.7529,0.42565,0.86489
0.82799,0.74879,0.44751,0.87233
0.73731,0.74879,0.44751,0.87233
0.83886,0.74469,0.46936,0.88026
0.25194,0.74469,0.46936,0.88026
0.0019694,0.68252,0.45277,0.81905
0.38935,0.71284,0.4362,0.83571
0.60408,0.70873,0.45806,0.84387
0.21695,0.70873,0.45806,0.84387
0.031099,0.70873,0.45806,0.84387
0.12538,0.70873,0.45806,0.84387
0.79755,0.76892,0.46349,0.89781
0.0071422,0.76892,0.46349,0.89781
0.82665,0.76892,0.46349,0.89781
0.59283,0.76892,0.46349,0.89781
0.37242,0.76889,0.46355,0.89781
0.71882,0.76889,0.46355,0.89781
0.03639,0.76889,0.46355,0.89781
0.91334,0.76889,0.46355,0.89781
0.087261,0.76889,0.46355,0.89781
0.038547,0.76889,0.46355,0.89781
0.071782,0.76889,0.46355,0.89781
1.6665,0.76889,0.46355,0.89781
0.054803,0.76889,0.46355,0.89781
0.16565,0.76889,0.46355,0.89781
0.84258,0.76677,0.42686,0.87758
0.034241,0.76677,0.42686,0.87758
0.039954,0.76677,0.42686,0.87758
1.8138,0.76677,0.42686,0.87758
0.29419,0.76677,0.42686,0.87758
0.30904,0.76677,0.42686,0.87758
0.48652,0.79708,0.4103,0.89648
0.11894,0.79708,0.4103,0.89648
1.0731,0.79708,0.4103,0.89648
0.58555,0.79921,0.44698,0.91571
1.7993,0.79921,0.44698,0.91571
1.2524,0.80272,0.48539,0.93806
1.813,0.75087,0.44455,0.8726
0.6283,0.75087,0.44455,0.8726
1.6733,0.75087,0.44455,0.8726
0.2045,0.75087,0.44455,0.8726
0.040186,0.75087,0.44455,0.8726
0.65309,0.75087,0.44455,0.8726
0.00059845,0.75087,0.44455,0.8726
0.21449,0.75087,0.44455,0.8726
0.87577,0.75087,0.44455,0.8726
0.18563,0.75087,0.44455,0.8726
0.16776,0.75087,0.44455,0.8726
0.22826,0.81303,0.46114,0.9347
0.50322,0.81303,0.46114,0.9347
0.23233,0.81303,0.46114,0.9347
0.26167,0.81303,0.46114,0.9347
0.051613,0.81303,0.46114,0.9347
0.10394,0.86488,0.50198,1
0.3445,0.86488,0.50198,1
0.93577,0.86488,0.50198,1
0.060377,0.86488,0.50198,1
0.40724,0.86488,0.50198,1
0.49214,0.86488,0.50198,1
0.72357,0.86488,0.50198,1
0.74877,0.86488,0.50198,1
0.032502,0.86488,0.50198,1
0.31971,0.86488,0.50198,1
0.37563,0.86488,0.50198,1
0.11257,0.86488,0.50198,1
0.51596,0.86488,0.50198,1
0.12192,0.86488,0.50198,1
0.98845,0.86488,0.50198,1
0.17389,0.86488,0.50198,1
0.17448,0.86488,0.50198,1
0.16193,0.86488,0.50198,1
0.29542,0.86488,0.50198,1
0.60622,0.86488,0.50198,1
0.20255,0.86488,0.50198,1
1.2647,0.86488,0.50198,1
0.44591,0.86488,0.50198,1
0.69431,0.86488,0.50198,1
0.78609,0.86488,0.50198,1
0.82257,0.86488,0.50198,1
0.67463,0.86488,0.50198,1
0.15791,0.86488,0.50198,1
0.31347,0.86488,0.50198,1
1.6133,0.86488,0.50198,1
0.52776,0.86488,0.50198,1
1.3962,0.86488,0.50198,1
1.0886,0.86488,0.50198,1
0.1439,0.86488,0.50198,1
0.017643,0.86488,0.50198,1
0.67772,0.86488,0.50198,1
0.24495,0.86488,0.50198,1
0.82741,0.86488,0.50198,1
0.19463,0.86488,0.50198,1
0.20954,0.86488,0.50198,1
0.07363,0.86488,0.50198,1
0.78444,0.86488,0.50198,1
0.33474,0.86488,0.50198,1
0.011166,0.86488,0.50198,1
0.48351,0.86488,0.50198,1
0.32375,0.86488,0.50198,1
0.034341,0.86488,0.50198,1
0.14843,0.86488,0.50198,1
1.0639,0.86488,0.50198,1
0.25373,0.86488,0.50198,1
0.17544,0.86488,0.50198,1
0.14137,0.86488,0.50198,1
0.16261,0.86488,0.50198,1
0.01663,0.86488,0.50198,1
1.0951,0.86488,0.50198,1
0.18514,0.86488,0.50198,1
0.289,0.86488,0.50198,1
0.60987,0.86488,0.50198,1
0.079055,0.86488,0.50198,1
0.14338,0.86488,0.50198,1
0.40236,0.86488,0.50198,1
0.40768,0.86488,0.50198,1
0.096396,0.86488,0.50198,1
0.17332,0.86488,0.50198,1
0.50099,0.85495,0.51271,0.9969
0.12245,0.85495,0.51271,0.9969
0.065267,0.85495,0.51271,0.9969
0.45393,0.85495,0.51271,0.9969
0.27694,0.85495,0.51271,0.9969
0.022533,0.85495,0.51271,0.9969
0.37751,0.85495,0.51271,0.9969
0.091752,0.85495,0.51271,0.9969
0.67455,0.86488,0.50198,1
0.32321,0.86488,0.50198,1
0.69304,0.86488,0.50198,1
0.17225,0.86488,0.50198,1
0.35592,0.86488,0.50198,1
0.61872,0.86488,0.50198,1
0.13335,0.86488,0.50198,1
0.73869,0.86488,0.50198,1
0.43596,0.81333,0.50964,0.95981
0.31252,0.81333,0.50964,0.95981
1.3862,0.81333,0.50964,0.95981
0.67148,0.81333,0.50964,0.95981
0.54071,0.81333,0.50964,0.95981
0.032648,0.81333,0.50964,0.95981
0.30284,0.81333,0.50964,0.95981
0.16624,0.81333,0.50964,0.95981
0.033511,0.81333,0.50964,0.95981
0.53455,0.81333,0.50964,0.95981
0.18576,0.81333,0.50964,0.95981
0.54711,0.86488,0.50198,1
0.28957,0.86488,0.50198,1
0.21606,0.86488,0.50198,1
0.064701,0.86488,0.50198,1
0.11671,0.86488,0.50198,1
0.48272,0.86488,0.50198,1
0.13803,0.86488,0.50198,1
0.10906,0.86488,0.50198,1
0.070361,0.86488,0.50198,1
0.069666,0.86488,0.50198,1
0.059377,0.86488,0.50198,1
0.48755,0.86488,0.50198,1
0.054817,0.86488,0.50198,1
0.78733,0.86488,0.50198,1
0.20148,0.86488,0.50198,1
0.12133,0.86488,0.50198,1
0.088307,0.86488,0.50198,1
1.3445,0.86488,0.50198,1
0.34178,0.86488,0.50198,1
0.18953,0.86488,0.50198,1
0.28101,0.86488,0.50198,1
0.0042803,0.86488,0.50198,1
0.10575,0.86488,0.50198,1
0.85413,0.86488,0.50198,1
0.0091685,0.85103,0.45547,0.96525
1.6306,0.86488,0.50198,1
0.29447,0.86488,0.50198,1
0.18174,0.86488,0.50198,1
0.23941,0.83788,0.45197,0.95201
0.93352,0.80519,0.46834,0.9315
0.45251,0.80519,0.46834,0.9315
0.22269,0.80519,0.46834,0.9315
0.68966,0.80519,0.46834,0.9315
0.063319,0.80519,0.46834,0.9315
0.16875,0.76674,0.4197,0.87409
0.085775,0.76674,0.4197,0.87409
