0.45576,-0.15607,-0.11712,0.19513
0.013827,-0.14787,-0.16523,0.22173
0.3395,-0.10029,-0.18329,0.20894
0.031293,-0.10856,-0.18614,0.21548
0.24072,-0.13974,-0.16723,0.21793
0.48187,-0.14927,-0.10166,0.1806
0.0029959,-0.15906,-0.097293,0.18646
0.026546,-0.15002,-0.035203,0.15409
0.16181,-0.13297,0.0030585,0.13301
0.26222,-0.14364,-0.057265,0.15463
0.93572,-0.12695,-0.094697,0.15838
0.046801,-0.10242,-0.15612,0.18672
0.37676,-0.060507,-0.20642,0.21511
0.045775,-0.051972,-0.25876,0.26393
0.22772,-0.054787,-0.25397,0.25981
0.07074,-0.067241,-0.2132,0.22355
1.2143,-0.086024,-0.19126,0.20972
0.40056,-0.019523,-0.19332,0.19431
0.47307,-0.081939,-0.19972,0.21588
1.4049,-0.073879,-0.19348,0.2071
0.80898,-0.13046,-0.16265,0.20851
0.066437,-0.13999,-0.16616,0.21727
0.36838,-0.13108,-0.1394,0.19135
0.32722,-0.070215,-0.11956,0.13865
0.22374,-0.0077993,-0.11316,0.11343
0.38119,0.033899,-0.14435,0.14827
0.29498,0.057222,-0.083524,0.10125
1.6462,0.043123,-0.047744,0.064336
0.33104,0.01311,-0.073085,0.074252
0.41598,0.043957,-0.10525,0.11406
0.41495,0.054714,-0.14483,0.15482
0.000998,0.033038,-0.1915,0.19433
0.060828,0.079242,-0.20625,0.22095
1.1984,0.076919,-0.18394,0.19937
0.68746,0.11164,-0.12778,0.16969
0.075066,0.15065,-0.16836,0.22592
0.20556,0.12491,-0.19302,0.22991
0.00306,0.14112,-0.17187,0.22238
0.63145,0.13954,-0.10625,0.17539
0.98047,0.11126,-0.074379,0.13384
0.51377,0.048093,-0.09262,0.10436
0.379,0.036317,-0.079156,0.087089
0.82138,0.0080408,-0.047286,0.047964
0.02027,0.073738,-0.054113,0.091464
0.66467,0.098757,0.0055191,0.098911
0.46395,0.10953,-0.047909,0.11955
0.66572,0.10858,-0.057,0.12263
0.084842,0.10858,-0.057,0.12263
0.070213,0.11982,-0.062487,0.13514
0.6364,0.16603,-0.077243,0.18311
0.40509,0.16603,-0.077243,0.18311
0.12799,0.18818,-0.014564,0.18875
0.60934,0.22112,-0.0053131,0.22119
1.1623,0.24844,-0.046274,0.25271
0.77347,0.22016,-0.014404,0.22063
0.41347,0.25526,0.032953,0.25738
0.37469,0.24416,0.095066,0.26201
0.62982,0.26332,0.039197,0.26622
0.071685,0.32806,0.023278,0.32888
0.10502,0.31728,0.076706,0.32642
0.079962,0.31728,0.076706,0.32642
0.66165,0.34556,0.044836,0.34845
0.046959,0.34556,0.044836,0.34845
0.97038,0.36177,0.065988,0.36774
0.35198,0.36983,0.072232,0.37682
0.066693,0.3981,0.040362,0.40015
0.23199,0.39181,0.042415,0.3941
1.4127,0.39996,0.057322,0.40405
0.21055,0.41074,0.003894,0.41076
